review_id,url,status,before_commit_id,after_commit_id,structural_metrics,manual_classification
30051,https://git.eclipse.org/r/#/c/30051,MERGED,f4aa27a83924fc37a7f503067bdbda90c0e9c4a3,f1dcab369cf24a98880e057fd65f36cd341576f5,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
30127,https://git.eclipse.org/r/#/c/30127,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
30129,https://git.eclipse.org/r/#/c/30129,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
30372,https://git.eclipse.org/r/#/c/30372,MERGED,f55703c092dfef7c421c09be46f3e19e29339b7d,6851cdccab2421e6b34d64a55f9cfc918021dae6,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
30373,https://git.eclipse.org/r/#/c/30373,MERGED,009833c1526a3431e265735c96a8b48dde727cd2,de89c8404a27c057ed1f4d32ce187891971d826b,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
30374,https://git.eclipse.org/r/#/c/30374,MERGED,f1dcab369cf24a98880e057fd65f36cd341576f5,f55703c092dfef7c421c09be46f3e19e29339b7d,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
30375,https://git.eclipse.org/r/#/c/30375,MERGED,19437e96b4fefea3193bfbf20871453867de7e23,25a447464e98c1f56bdd9c7748640b2a93f0711e,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
30376,https://git.eclipse.org/r/#/c/30376,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
30445,https://git.eclipse.org/r/#/c/30445,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
30682,https://git.eclipse.org/r/#/c/30682,MERGED,1684f6bcaa133aba0e69a418281d8b650d18b789,e7b8b777d176e37039ac4a8bf1a7aa5c9324b6e9,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
30702,https://git.eclipse.org/r/#/c/30702,MERGED,6851cdccab2421e6b34d64a55f9cfc918021dae6,30b30cd42a14421652ce6c7261699626a3dcd40c,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
30779,https://git.eclipse.org/r/#/c/30779,MERGED,30b30cd42a14421652ce6c7261699626a3dcd40c,aef952f3818632aad4705b817f606c3c953aad36,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
31017,https://git.eclipse.org/r/#/c/31017,MERGED,1f9dd2e2de6b41ed13619dd9b79c4f7f6444d8f5,32fb5cd0f0133609f77428c2af6ac9281beebbae,change_overall_coupling:-0.857142857143;change_single_package_coupling:-5.0;change_overall_cohesion:-2.57142857143;change_single_package_cohesion:-14.0,new_feature:FALSE;enhancement:TRUE;feature_removal:FALSE;updating_platform:FALSE;refactoring:FALSE;bug_fixing:FALSE;not_clear:FALSE;author_aware:FALSE;comments_aware:FALSE;not_aware:TRUE
31214,https://git.eclipse.org/r/#/c/31214,MERGED,3c7d3de4142c0b351d7733a49421a8ff36b0ff07,5d4e67d9ead9b61a213e77d35b65ca1c0b543c05,change_overall_coupling:0.142857142857;change_single_package_coupling:1.0;change_overall_cohesion:1.28571428571;change_single_package_cohesion:9.0,new_feature:TRUE;enhancement:TRUE;feature_removal:FALSE;updating_platform:FALSE;refactoring:FALSE;bug_fixing:FALSE;not_clear:FALSE;author_aware:FALSE;comments_aware:FALSE;not_aware:TRUE
31246,https://git.eclipse.org/r/#/c/31246,MERGED,32fb5cd0f0133609f77428c2af6ac9281beebbae,3c7d3de4142c0b351d7733a49421a8ff36b0ff07,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:2.14285714286;change_single_package_cohesion:15.0,new_feature:FALSE;enhancement:FALSE;feature_removal:FALSE;updating_platform:FALSE;refactoring:TRUE;bug_fixing:FALSE;not_clear:FALSE;author_aware:TRUE;comments_aware:TRUE;not_aware:FALSE
31250,https://git.eclipse.org/r/#/c/31250,MERGED,aef952f3818632aad4705b817f606c3c953aad36,1f9dd2e2de6b41ed13619dd9b79c4f7f6444d8f5,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
31569,https://git.eclipse.org/r/#/c/31569,MERGED,5d4e67d9ead9b61a213e77d35b65ca1c0b543c05,95569c408c2f14069fab8f2b856ad1b6d75ef516,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
31655,https://git.eclipse.org/r/#/c/31655,MERGED,db6f66917e7b837e4ca36983b5e6fcc1d0985c88,96d5dfb1747025f5c5b09a9cf12c247180b325d9,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
31667,https://git.eclipse.org/r/#/c/31667,MERGED,96d5dfb1747025f5c5b09a9cf12c247180b325d9,750171ad9dec822def38efac666b655adb1bfd86,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
31668,https://git.eclipse.org/r/#/c/31668,MERGED,95569c408c2f14069fab8f2b856ad1b6d75ef516,db6f66917e7b837e4ca36983b5e6fcc1d0985c88,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
31710,https://git.eclipse.org/r/#/c/31710,MERGED,750171ad9dec822def38efac666b655adb1bfd86,60c6d8946fcadc7e8bd5e87fe6706eef25d24cf3,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
31719,https://git.eclipse.org/r/#/c/31719,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
31733,https://git.eclipse.org/r/#/c/31733,MERGED,60c6d8946fcadc7e8bd5e87fe6706eef25d24cf3,29eae04a56886d103dc5c4a87690035c3bd9aa80,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
31734,https://git.eclipse.org/r/#/c/31734,MERGED,29eae04a56886d103dc5c4a87690035c3bd9aa80,556d3f92ad93b0afaa30ec4c6ea72286416754cf,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
32305,https://git.eclipse.org/r/#/c/32305,MERGED,556d3f92ad93b0afaa30ec4c6ea72286416754cf,2ad8cdfc02d30332e089a3da2ea5a281a2bdc92b,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
32306,https://git.eclipse.org/r/#/c/32306,MERGED,332d1f4761ef03eeacc8c32549a0b8ce2111daf5,d8ef99e1c92028bc87c08f1ac5915cc70346224c,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
32355,https://git.eclipse.org/r/#/c/32355,MERGED,aee906f8fb2bf2488989a5a20fbc88ac48890aac,5707da5e01e0f6cc6fad6531e1ba28b6124446bf,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
32425,https://git.eclipse.org/r/#/c/32425,MERGED,5707da5e01e0f6cc6fad6531e1ba28b6124446bf,19437e96b4fefea3193bfbf20871453867de7e23,change_overall_coupling:0.142857142857;change_single_package_coupling:1.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,new_feature:TRUE;enhancement:FALSE;feature_removal:FALSE;updating_platform:FALSE;refactoring:FALSE;bug_fixing:FALSE;not_clear:FALSE;author_aware:FALSE;comments_aware:FALSE;not_aware:TRUE
32589,https://git.eclipse.org/r/#/c/32589,MERGED,25a447464e98c1f56bdd9c7748640b2a93f0711e,1684f6bcaa133aba0e69a418281d8b650d18b789,change_overall_coupling:0.107142857143;change_single_package_coupling:2.0;change_overall_cohesion:-17.9464285714;change_single_package_cohesion:0.0,new_feature:TRUE;enhancement:FALSE;feature_removal:FALSE;updating_platform:FALSE;refactoring:FALSE;bug_fixing:FALSE;not_clear:FALSE;author_aware:TRUE;comments_aware:FALSE;not_aware:FALSE
32727,https://git.eclipse.org/r/#/c/32727,MERGED,2ad8cdfc02d30332e089a3da2ea5a281a2bdc92b,33d020afac245b52629da2c55f70a1d1c6b3b543,change_overall_coupling:0.142857142857;change_single_package_coupling:1.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,new_feature:FALSE;enhancement:FALSE;feature_removal:FALSE;updating_platform:FALSE;refactoring:FALSE;bug_fixing:TRUE;not_clear:FALSE;author_aware:FALSE;comments_aware:FALSE;not_aware:TRUE
32994,https://git.eclipse.org/r/#/c/32994,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
